,Married/Single,House_Ownership,Car_Ownership,CITY,Age,Experience,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Risk_feature
72941,1,2,1,307,56,13,8,14,1
198783,0,2,1,86,59,0,0,11,0
48964,1,2,1,285,28,2,2,11,0
138587,1,2,0,131,42,14,11,14,0
36291,1,2,0,308,33,2,2,11,0
161991,1,2,0,87,28,4,4,13,1
4955,1,2,1,130,57,9,5,13,0
45803,1,2,1,162,76,8,8,14,0
28552,1,0,0,235,48,11,3,13,0
228373,1,2,0,31,67,6,3,14,0
193628,1,2,0,102,43,17,11,11,0
230938,1,2,0,74,50,17,12,13,0
26452,1,2,0,63,56,19,10,12,0
151071,1,2,0,188,53,6,6,12,0
229655,1,2,0,264,50,18,5,13,0
115670,0,2,0,105,29,5,5,13,0
247083,1,2,1,260,46,5,5,10,0
67711,1,2,0,201,60,15,11,11,0
24869,1,0,0,1,34,17,13,13,0
45228,1,2,0,129,36,14,7,12,0
37930,0,2,0,30,46,1,1,10,0
189099,0,2,0,229,78,7,3,11,0
182543,1,2,0,186,70,16,11,12,0
51722,1,2,1,224,68,14,14,10,0
58205,0,2,0,293,54,12,6,14,0
97977,1,0,0,185,51,9,8,10,0
79832,1,2,0,307,25,4,4,12,1
61141,1,1,0,226,60,18,11,11,0
117941,1,2,1,293,76,13,4,14,0
121122,1,2,0,102,21,17,5,12,0
135623,1,2,0,71,35,11,8,14,0
230991,1,2,0,285,44,9,9,13,0
229901,1,2,0,276,46,1,1,13,0
171498,1,2,0,234,67,0,0,13,0
41538,1,2,1,222,49,4,4,10,0
72781,1,2,1,5,39,6,3,11,0
244835,1,2,0,292,45,11,8,13,1
167666,0,2,0,9,41,16,10,14,0
247582,1,2,0,258,27,6,3,11,0
210619,1,2,0,103,45,4,4,14,0
118621,1,2,0,31,66,6,5,10,0
191207,1,2,1,201,57,8,8,12,0
142775,1,1,1,135,32,14,6,11,0
153674,1,2,0,218,54,17,13,12,0
79346,1,2,0,106,53,18,9,13,1
91117,1,2,1,183,21,3,3,12,0
3125,1,2,1,81,62,11,4,14,0
112115,1,2,0,218,72,1,1,12,1
109970,1,2,1,98,44,8,6,14,0
96793,1,2,0,173,45,19,6,13,0
109526,1,2,0,87,58,12,3,14,0
13373,0,2,0,20,40,14,3,13,0
77015,1,2,1,7,51,14,14,10,0
27798,0,2,0,50,36,13,7,10,0
207981,1,2,0,220,71,2,2,10,0
2247,1,2,1,112,55,3,3,12,1
169631,1,2,0,41,40,1,1,10,0
73842,1,2,0,277,57,17,3,14,0
125772,0,2,0,283,23,1,1,11,0
141095,0,2,0,114,35,20,10,10,1
44168,1,2,1,153,52,1,1,13,0
53746,1,2,0,285,71,2,2,10,1
85726,1,2,0,146,46,12,8,10,0
116821,1,2,0,311,66,7,6,12,0
186145,1,2,1,191,39,10,10,13,0
175031,1,2,1,65,70,14,11,10,0
86834,1,2,0,169,36,13,5,13,0
133107,1,2,1,46,40,12,3,11,0
179698,1,2,1,287,22,17,13,11,0
192388,1,2,0,145,53,5,5,13,0
75211,1,2,0,222,64,16,10,14,0
17580,1,2,0,106,62,5,5,10,0
151644,1,2,1,22,75,16,5,12,0
84162,1,2,0,147,52,14,6,14,0
145200,1,2,0,67,72,16,7,12,0
135315,1,2,1,175,63,0,0,11,0
236248,1,2,0,18,64,14,8,13,0
161700,1,2,1,258,42,20,3,12,0
166930,1,2,0,23,75,17,7,12,0
37958,1,2,0,67,50,12,3,14,0
48494,1,2,0,264,76,7,7,13,0
165684,1,2,1,294,64,4,4,14,1
193104,1,1,0,67,25,7,7,11,0
17528,1,2,1,232,66,3,3,13,0
140345,1,2,0,178,60,9,9,14,0
51367,1,2,1,167,54,10,10,12,1
190630,0,2,0,305,76,0,0,13,0
129847,1,2,0,218,23,1,1,12,0
231736,1,2,1,48,43,7,3,10,0
1207,1,2,1,26,59,13,5,10,0
183961,0,2,0,193,48,2,2,13,0
222323,1,2,0,80,66,4,4,10,0
10800,1,2,0,89,74,4,4,11,0
85219,1,2,0,198,72,3,3,10,0
114181,1,2,0,220,32,2,2,12,0
169156,1,2,0,305,23,5,5,13,0
244608,1,1,0,187,47,6,6,11,0
54450,1,2,0,297,29,18,9,12,0
236840,1,2,1,292,41,15,3,14,0
203971,1,2,0,246,61,7,7,13,0
162097,1,2,0,14,66,20,11,11,0
109377,1,2,0,53,60,16,5,11,1
233181,1,2,0,89,60,17,14,13,0
63042,1,2,0,57,48,14,11,12,1
60144,1,2,0,252,42,12,12,14,0
144985,0,2,0,32,78,3,3,10,0
160441,1,2,0,97,76,8,8,11,0
136457,0,2,0,156,67,19,6,11,0
28365,1,2,1,84,35,19,11,11,0
38768,1,2,0,219,24,18,4,11,0
158745,1,2,1,201,57,8,8,12,0
162079,1,2,1,275,39,20,13,11,0
216072,1,2,0,143,46,11,11,14,0
236460,1,2,1,265,26,14,4,10,0
176541,1,2,0,288,75,5,5,10,1
110646,1,2,1,292,44,3,3,12,1
5652,1,2,0,197,31,18,3,11,0
65064,1,2,0,137,48,3,3,14,0
155343,1,2,0,17,24,19,6,12,0
166504,1,2,0,201,22,10,4,13,0
219364,0,2,0,184,43,12,12,14,0
124346,1,2,1,159,70,4,4,13,1
91494,1,2,0,36,34,12,5,11,1
144990,1,2,0,59,67,0,0,11,0
65549,1,2,0,297,59,20,7,14,0
218361,1,2,0,163,21,19,5,14,0
6158,0,2,1,77,77,1,1,14,0
61888,1,2,1,103,52,3,3,14,0
30118,1,2,0,295,33,3,3,12,0
96753,1,2,0,107,61,10,10,12,0
55118,1,2,0,238,45,20,8,14,0
199667,1,2,0,184,23,2,2,10,0
222559,1,2,0,183,49,12,4,14,0
44040,0,2,0,43,29,13,5,14,0
127439,1,2,0,5,71,1,1,11,0
91119,1,2,1,80,54,14,8,13,0
212425,1,2,0,277,42,20,12,13,0
25192,1,2,1,110,37,9,9,10,0
173097,1,0,0,78,48,17,5,14,0
15695,1,2,0,74,76,15,9,13,1
225966,1,2,0,305,77,2,2,11,1
149450,1,2,0,97,53,2,2,12,0
52674,0,2,0,307,45,3,3,13,0
121055,1,2,0,187,72,18,5,12,0
168286,1,1,0,84,55,5,3,10,0
232085,1,1,0,130,68,11,11,14,1
191656,1,2,1,196,62,16,10,11,0
225147,1,2,1,128,75,15,6,14,0
102395,1,2,0,274,51,2,2,14,0
162690,1,1,1,4,61,5,5,11,0
185352,1,2,1,260,24,4,4,12,1
151056,1,2,0,229,70,10,10,11,1
12717,0,2,0,313,30,6,6,13,0
156629,1,2,1,281,41,0,0,11,0
42363,1,2,1,150,34,6,6,13,0
251964,1,2,1,266,40,13,13,14,0
128451,1,2,0,66,36,19,12,10,0
87444,0,2,0,127,32,20,8,14,0
248622,1,2,0,243,65,6,6,14,1
95007,1,2,1,93,27,9,9,14,0
116601,1,2,1,256,25,19,12,10,0
201762,0,2,1,296,48,3,3,12,0
158246,1,2,1,128,35,8,4,10,0
33546,1,2,1,296,25,19,8,11,0
176059,0,2,0,10,55,8,8,14,0
62169,1,2,0,30,35,12,3,12,0
192739,1,2,1,22,44,13,4,10,0
134253,1,2,0,81,68,1,1,13,0
233626,1,2,1,90,28,13,9,13,1
78113,0,2,0,42,71,0,0,11,0
19148,0,1,0,101,78,12,6,11,0
148101,1,2,0,283,59,10,10,10,0
183323,1,2,0,140,36,0,0,14,1
207053,1,2,0,136,77,18,14,13,0
79608,1,2,0,224,24,11,9,12,0
5550,1,2,1,56,48,8,8,10,0
95347,1,2,0,176,69,3,3,14,0
96058,1,2,0,128,25,20,13,10,0
122692,1,2,1,228,28,10,7,14,0
66641,1,2,0,113,70,17,8,11,0
60905,1,2,0,25,38,3,3,11,0
185219,1,2,0,191,31,13,6,11,0
72474,1,2,1,9,31,20,3,13,0
227845,1,2,0,51,37,10,10,11,0
224877,1,2,0,128,64,17,5,14,0
227408,1,2,0,83,28,18,7,10,0
21768,1,2,0,100,34,9,9,11,0
189254,1,2,0,110,65,4,3,11,0
123305,1,2,0,130,40,10,5,12,0
37458,0,2,0,43,34,20,9,10,1
213550,1,2,0,310,29,9,6,12,1
185917,1,2,0,214,48,5,5,10,0
97218,1,2,0,217,59,16,9,11,0
214007,1,2,0,22,64,18,9,11,1
3276,1,2,0,296,72,1,1,11,0
134454,1,2,0,14,47,19,9,11,0
71184,1,2,0,214,62,16,4,12,0
242273,1,2,1,258,51,6,3,13,1
93401,1,2,1,140,35,9,9,13,0
237675,1,2,0,301,64,15,11,12,0
104070,0,2,0,275,74,17,9,12,0
137200,1,2,0,43,27,3,3,10,0
105553,1,2,0,207,52,1,1,12,0
4816,1,2,0,268,23,8,8,10,0
158994,1,2,1,146,35,9,7,11,0
170256,1,2,0,233,25,14,9,11,0
19484,1,0,0,218,45,11,5,12,0
157155,1,2,0,297,40,5,5,10,0
241627,1,2,1,179,63,14,6,11,0
88591,1,2,0,45,66,18,11,10,0
189069,1,2,0,217,61,0,0,12,0
51160,1,2,0,103,41,8,8,12,1
170692,1,2,0,15,39,2,2,10,0
44830,1,2,1,131,56,14,12,14,0
150046,1,2,0,271,64,0,0,13,0
100834,1,2,0,287,32,17,6,12,0
25649,0,2,1,89,40,18,4,10,0
119396,1,2,1,9,60,5,5,11,0
86754,1,2,1,175,63,0,0,11,0
31951,1,2,0,235,45,10,10,12,0
194623,1,1,1,92,74,13,9,13,0
166298,1,2,0,284,28,16,14,11,0
156992,1,2,0,39,69,6,4,11,0
232498,0,2,1,14,47,5,3,12,0
151215,0,2,0,278,42,9,6,14,0
146393,1,2,0,66,39,0,0,14,0
31687,1,2,1,45,49,3,3,13,0
142160,1,2,0,77,69,13,7,13,0
201047,1,2,1,159,24,18,11,12,0
171277,1,1,0,35,58,16,6,14,0
120252,1,2,0,47,36,6,6,10,0
48666,1,2,1,208,63,20,3,11,0
223169,1,2,0,194,26,11,8,10,0
96670,1,2,1,219,60,1,1,10,0
112403,1,2,1,89,35,13,7,14,0
2771,1,2,0,145,70,5,5,11,0
32434,1,2,1,194,33,13,10,11,1
25450,1,2,1,37,22,3,3,10,0
22451,0,2,1,168,72,5,5,10,0
24024,1,2,0,110,43,11,11,13,0
128581,1,2,0,212,47,5,5,12,0
218578,1,1,0,46,73,9,6,12,0
224117,1,2,0,136,75,9,9,10,0
44099,1,2,0,261,42,20,9,14,0
126468,1,2,0,239,56,17,12,11,0
60256,1,2,1,308,68,17,7,10,0
165369,1,2,0,260,55,9,3,12,0
225234,1,2,0,170,25,2,2,10,0
21015,1,2,0,124,67,5,5,14,1
65400,1,2,1,312,45,8,8,14,0
223979,1,2,0,71,40,13,10,10,0
199533,1,2,0,292,36,19,11,11,0
151260,0,2,0,229,78,7,3,11,0
197066,0,2,0,1,39,12,12,10,0
86514,1,2,1,15,35,14,12,11,0
185724,1,2,1,87,43,1,1,13,0
21251,1,2,1,223,51,17,3,14,0
63200,1,2,0,14,41,9,9,11,0
109924,1,2,1,289,29,18,12,11,0
59509,1,2,1,37,28,3,3,10,0
86582,1,2,0,298,75,1,1,13,0
52100,1,2,1,12,28,18,8,12,0
223425,0,2,1,37,75,3,3,14,1
64020,1,2,0,212,64,7,7,10,0
229446,1,2,0,195,33,6,6,12,1
41286,1,2,0,144,38,12,10,13,0
234144,1,2,0,62,61,17,3,14,0
3941,1,2,1,187,52,14,6,13,0
71752,1,2,0,76,55,16,13,11,0
162766,1,2,0,233,40,11,8,14,0
107460,1,2,1,108,28,3,3,11,0
46457,0,2,0,291,35,19,12,10,0
184505,1,2,0,186,57,3,3,13,0
79174,1,2,0,262,61,20,5,10,0
109380,1,2,0,282,71,14,9,12,0
100159,1,2,1,200,54,6,6,13,0
95484,1,2,0,60,42,14,13,14,0
235959,1,2,0,103,38,9,5,12,0
152506,1,2,1,265,57,13,4,11,0
35057,1,2,0,312,54,16,9,14,0
118304,1,2,0,275,43,15,8,14,0
176037,1,2,0,151,39,3,3,14,0
126427,1,2,0,16,27,17,8,11,0
203948,1,2,0,225,48,8,8,10,0
154876,1,2,0,305,44,8,8,12,0
141700,1,2,0,18,47,6,6,13,0
118496,0,2,1,70,70,0,0,12,0
76007,1,2,0,140,62,14,3,13,0
137073,1,2,1,0,79,2,2,13,0
23773,1,2,1,204,45,14,7,12,0
220339,1,2,0,36,67,3,3,12,0
122955,1,2,0,246,61,7,7,13,0
67304,1,2,0,121,73,19,6,12,0
143876,1,2,0,199,28,7,7,11,0
170889,1,2,0,210,69,1,1,12,0
77912,1,2,0,278,70,3,3,11,1
19732,1,0,1,311,54,2,2,10,0
98061,1,2,0,18,40,18,3,14,0
231799,1,2,0,112,22,3,3,12,1
151758,1,2,0,66,39,0,0,14,0
153427,0,2,0,105,29,5,5,13,0
248785,0,2,0,247,64,15,8,13,1
39679,0,2,1,296,48,3,3,12,0
101920,1,2,0,18,61,11,6,13,0
182589,0,2,0,189,79,13,11,10,0
125296,1,2,0,176,56,9,5,14,0
68185,1,2,0,278,72,9,9,11,0
29180,1,2,1,65,70,14,11,10,0
89584,1,2,0,0,41,13,5,10,0
43993,1,2,1,135,47,11,4,10,0
44548,1,2,0,146,34,20,9,11,0
31539,0,2,0,283,75,4,4,13,0
42015,1,2,0,20,69,14,7,12,0
75608,0,2,0,16,77,15,9,10,0
9150,1,2,1,113,61,10,5,11,1
128009,1,2,1,175,66,12,10,13,0
169203,1,2,0,101,79,20,6,12,0
1106,1,2,1,165,42,14,6,10,0
218251,1,2,1,140,36,0,0,10,1
232900,1,1,0,26,69,1,1,14,0
10274,1,2,0,157,49,2,2,10,0
173779,0,2,0,127,32,20,8,14,0
148626,1,2,1,282,60,7,7,12,0
115024,1,2,1,104,70,19,13,14,0
8476,1,2,1,81,62,11,4,14,0
163022,1,2,0,20,59,18,12,13,0
80385,1,2,0,1,59,1,1,12,1
119820,1,2,0,171,46,19,3,14,0
52743,1,2,1,93,66,0,0,12,0
142669,1,2,0,31,56,16,7,14,0
173606,1,0,0,167,68,6,6,10,0
191011,1,2,0,147,42,13,13,13,0
136354,1,2,1,232,66,3,3,13,0
208004,1,2,0,254,49,12,7,10,0
210593,1,2,0,0,22,4,4,14,0
188877,1,2,0,13,25,6,6,13,0
152492,1,2,0,116,22,13,10,12,0
98695,1,2,0,6,29,10,10,14,0
178348,1,2,1,103,63,20,14,14,0
52221,1,2,0,246,49,19,3,11,0
59351,1,2,0,163,57,12,8,10,0
243844,1,2,0,17,31,1,1,12,0
170945,1,2,1,45,48,8,8,11,0
157126,1,2,1,224,33,9,9,11,0
201468,1,2,0,218,46,2,2,10,0
178222,0,2,1,299,30,6,5,12,1
110946,0,2,0,11,48,17,6,14,0
241225,1,2,0,17,77,17,10,12,0
11173,0,2,1,74,56,2,2,10,0
82411,1,2,0,206,37,0,0,13,1
96587,1,2,0,22,40,12,9,14,0
24787,1,1,0,115,75,2,2,12,0
246648,1,2,0,224,33,16,8,10,0
99381,1,2,0,43,27,3,3,10,0
221668,1,2,1,270,76,9,9,10,1
11635,1,2,0,62,31,17,7,12,0
138761,1,2,1,265,69,16,8,13,0
100326,1,2,0,126,23,1,1,14,0
13795,1,2,1,188,65,4,3,12,0
44602,0,2,0,275,74,17,9,12,1
83498,1,2,1,181,47,6,6,13,0
22378,1,2,0,90,49,20,11,10,0
34121,1,2,1,207,33,19,8,11,0
46423,1,1,0,102,63,1,1,11,0
54830,1,2,1,265,74,12,11,10,0
84835,0,1,0,111,56,14,3,12,0
80660,1,2,0,220,79,13,13,10,1
245024,1,2,1,34,32,0,0,13,0
124657,1,2,0,283,58,15,8,11,0
237521,1,2,0,118,36,2,2,14,0
3650,1,1,0,219,60,10,4,11,1
83896,1,2,1,122,72,0,0,11,0
21834,1,2,0,146,30,2,2,14,1
208837,1,2,0,127,69,13,7,12,0
81466,1,2,0,75,48,13,10,10,1
91566,1,2,0,126,32,3,3,11,0
110443,1,2,0,159,24,15,11,12,0
58240,1,1,0,225,52,12,5,13,0
180899,1,2,1,280,22,4,4,10,0
211261,0,2,1,64,64,9,7,10,0
196976,1,2,0,103,41,8,8,12,1
90435,1,1,0,112,23,18,11,14,0
11127,1,0,0,99,61,2,2,10,0
84346,1,2,0,57,51,4,4,13,0
162064,1,1,0,130,50,16,14,10,0
137801,0,2,0,271,26,9,9,14,0
212912,0,2,0,32,75,3,3,14,0
222624,1,2,1,156,39,12,4,11,1
72376,1,2,1,298,65,16,10,10,1
102619,1,2,0,37,22,0,0,12,0
116819,1,2,0,253,61,18,14,12,0
30418,1,0,1,106,75,17,11,14,0
140930,1,2,0,100,33,8,8,11,0
156301,1,2,0,140,36,0,0,14,1
239417,1,2,1,3,77,5,5,10,0
83922,1,2,1,231,62,13,10,13,0
6286,1,2,0,248,42,17,4,14,0
167743,0,2,0,207,24,11,6,14,0
84320,1,2,0,300,59,5,5,11,0
53243,1,2,0,146,46,12,8,10,0
73244,1,2,1,24,40,0,0,14,0
175351,1,2,1,295,77,4,4,12,0
94424,1,0,0,313,47,8,7,14,0
2831,1,2,1,167,54,10,10,12,1
177128,1,2,0,238,78,10,5,14,0
54584,0,2,0,148,75,5,3,13,0
86863,1,2,1,168,72,7,7,14,0
41319,1,2,0,12,50,11,5,11,0
217167,1,2,1,68,58,4,4,11,0
1620,1,2,1,53,79,14,13,14,0
15485,1,2,1,84,49,10,10,10,0
23130,1,2,1,84,73,17,8,12,0
125602,1,2,0,162,68,5,5,11,0
84632,1,2,0,280,29,4,4,12,0
229912,1,2,0,209,33,11,3,11,0
129766,1,2,1,159,70,4,4,13,0
185302,1,2,0,223,39,11,8,13,0
20211,1,2,0,294,40,3,3,14,1
237570,1,2,0,87,27,1,1,14,0
174004,1,2,0,188,79,18,5,10,0
91107,1,2,0,233,73,4,4,13,0
234407,1,1,0,256,21,2,2,12,0
147301,1,2,0,246,43,1,1,10,0
87850,1,2,0,172,65,15,6,11,0
23124,1,2,0,199,57,12,8,11,0
240582,0,2,0,249,38,6,6,13,0
221233,1,2,0,168,26,0,0,10,1
189690,1,2,1,114,22,6,6,12,0
22221,1,1,1,126,76,16,14,13,0
242181,1,2,1,240,42,17,4,13,0
8822,1,2,0,259,24,20,8,14,1
164053,0,2,1,171,74,14,9,12,0
104390,1,2,1,202,78,7,4,11,0
161554,1,2,1,138,34,16,11,11,0
236695,1,2,1,270,56,2,2,10,0
2784,1,2,0,215,24,15,14,12,0
121399,1,2,0,71,74,17,11,13,0
194088,1,2,1,82,38,20,4,10,0
246377,1,2,1,74,26,7,4,14,0
115090,1,2,0,269,76,6,6,13,0
170039,1,2,0,277,79,10,10,11,0
21853,1,2,0,97,26,6,6,14,0
187110,0,2,0,270,50,2,2,14,0
180133,1,2,0,146,66,8,3,12,0
242584,1,2,0,8,49,0,0,11,0
84283,1,2,0,57,51,9,9,12,1
182956,1,2,0,81,33,2,2,14,1
48390,1,2,1,157,33,11,5,13,0
169344,1,2,0,295,56,19,4,14,0
47556,1,2,0,262,49,18,14,10,0
130782,1,2,0,281,42,17,8,11,0
236182,1,0,0,239,46,13,3,14,1
61649,1,0,0,75,54,7,7,10,0
29915,1,1,1,139,32,9,9,12,0
39541,1,2,1,298,44,17,5,13,0
230301,1,2,0,36,73,7,5,13,0
172314,1,2,0,80,58,12,6,13,0
207180,1,2,1,184,61,14,3,13,0
138174,1,2,0,0,41,13,5,10,0
217956,1,2,1,297,49,12,8,12,0
115584,1,2,0,206,34,1,1,11,0
129776,1,2,1,170,66,0,0,12,0
76867,1,2,0,294,26,17,12,11,1
200084,1,2,1,173,48,12,12,10,0
7254,1,2,0,2,63,14,14,12,0
37699,1,2,0,43,22,7,7,10,0
12462,0,2,1,1,61,6,6,11,0
162872,0,2,0,245,63,17,6,11,0
129108,1,2,0,111,66,18,13,10,0
147833,1,2,0,310,50,10,9,12,0
112859,1,2,0,81,69,2,2,13,0
215497,1,2,0,281,50,14,4,14,0
113694,0,2,0,11,24,14,10,12,0
20874,1,2,0,211,51,12,8,10,0
155947,1,2,0,54,70,18,3,12,0
211212,1,2,1,240,73,8,8,12,1
212921,1,2,0,206,66,5,5,11,0
152097,1,2,0,31,27,12,10,14,0
229157,1,2,0,216,79,4,4,13,0
179639,1,0,0,294,30,0,0,14,0
187193,0,2,0,27,59,18,3,12,0
159145,1,2,0,143,28,16,4,14,0
121734,1,2,1,156,26,8,4,14,0
158090,1,2,0,76,67,9,9,12,0
170182,1,2,1,122,72,0,0,11,0
58879,1,2,0,96,34,20,3,13,0
190605,1,2,0,138,78,6,6,13,0
82401,1,2,0,174,43,11,9,14,0
22717,0,2,0,18,30,1,1,11,1
52836,1,2,0,77,74,6,6,11,1
216293,1,2,0,265,70,7,7,10,0
43098,1,1,0,24,68,3,3,13,0
17242,1,0,0,240,51,6,6,14,0
190646,1,2,0,280,61,18,6,14,0
112963,1,0,0,44,51,5,5,12,0
186503,1,2,0,79,77,9,3,14,0
86451,1,2,0,284,39,6,6,14,1
237551,1,2,0,44,41,12,3,10,0
236199,1,2,1,119,50,3,3,14,0
134911,1,2,0,119,27,11,9,12,0
228869,1,2,1,198,70,2,2,11,0
10454,1,2,1,6,74,8,3,14,1
201817,1,2,1,184,32,5,5,12,0
37064,0,2,0,57,66,8,8,10,0
124593,1,2,0,37,28,3,3,12,0
63559,1,2,1,274,32,16,11,12,1
121983,1,2,0,42,46,20,7,10,0
6331,1,2,0,261,42,20,9,14,0
25365,1,2,1,127,54,17,7,11,0
14338,1,2,1,106,66,6,6,13,0
218026,1,2,0,73,23,13,13,11,1
93075,1,2,0,208,66,3,3,11,1
234699,1,2,1,194,66,0,0,14,0
199117,1,2,0,252,79,4,4,12,0
53324,1,2,0,87,28,2,2,10,1
102748,1,2,1,73,60,12,10,13,0
44865,1,2,0,70,33,9,7,11,0
6427,1,2,1,231,40,1,1,12,0
5677,1,2,0,195,22,18,3,14,0
51157,1,2,0,314,78,3,3,10,0
198150,1,2,0,244,51,14,6,11,0
184577,0,2,0,91,58,13,9,11,0
142221,1,2,1,240,28,20,11,10,1
251936,1,2,0,181,34,6,6,12,1
46512,1,2,0,286,66,7,6,12,0
161745,1,2,0,183,27,1,1,10,1
50030,1,2,0,89,28,9,3,14,1
146535,1,2,0,204,63,19,12,11,0
134076,0,2,1,122,48,18,3,12,0
109172,1,2,0,214,64,7,7,10,0
199229,0,2,0,291,59,6,6,14,0
149519,1,2,0,56,61,5,5,12,0
74674,1,2,0,293,54,6,6,11,0
61786,1,2,0,218,64,1,1,13,0
245580,1,2,1,83,65,19,3,13,0
11480,1,2,0,30,57,19,13,14,0
78450,1,2,0,88,53,8,8,14,1
173339,1,2,1,81,53,20,13,11,0
145964,1,1,0,249,22,6,6,14,0
58222,1,2,0,20,25,17,4,13,0
57678,0,2,0,166,28,8,8,13,1
63555,1,0,0,148,74,4,4,11,0
212225,1,2,0,66,56,11,11,12,0
193507,1,2,0,128,25,9,5,13,0
60155,1,2,0,173,29,4,4,14,0
29113,1,2,0,84,42,1,1,13,0
90314,0,2,0,165,59,5,5,14,0
66548,0,2,0,277,46,4,4,14,0
46139,1,2,0,64,68,15,5,14,0
249045,1,2,0,223,32,16,14,11,1
118350,1,1,0,30,63,4,4,10,0
81533,1,2,0,127,44,0,0,11,0
198906,1,2,0,169,29,4,4,11,0
108454,1,2,0,305,62,9,4,12,0
98545,1,2,0,181,59,19,4,13,0
133367,1,2,1,119,53,8,5,12,0
118459,1,2,1,266,41,16,7,12,0
82510,1,2,1,194,55,19,4,10,0
202675,0,2,0,208,61,11,11,14,0
245523,1,2,1,122,40,16,5,13,0
11292,1,2,1,290,31,13,13,11,0
110060,1,2,0,310,50,10,9,12,0
223175,0,1,1,221,43,10,4,13,1
181633,1,2,0,44,22,10,10,12,0
50036,1,2,0,313,52,12,12,12,1
197507,1,2,0,214,60,8,8,11,0
174836,1,2,1,222,56,19,10,14,0
145570,1,2,0,66,57,6,6,11,1
14901,1,2,1,260,45,5,5,14,0
56637,1,2,0,91,78,2,2,11,0
246373,1,2,1,129,62,14,8,10,0
48890,1,2,1,21,22,9,8,11,0
88313,1,2,0,65,58,6,6,12,0
233701,1,2,0,210,69,12,12,14,0
227538,1,0,1,212,61,13,6,12,0
87852,1,2,1,236,67,11,6,13,0
38674,1,2,0,260,74,3,3,11,0
96992,1,2,1,199,50,5,5,14,0
134271,1,2,0,29,59,3,3,11,0
169735,1,2,0,218,64,1,1,13,0
41944,1,2,0,5,45,19,5,10,0
188509,1,2,1,286,30,19,4,11,0
181819,1,2,0,3,55,8,6,11,0
152444,1,2,0,270,26,19,12,13,0
66764,1,2,1,233,53,20,8,13,0
102449,1,2,0,235,57,8,6,11,0
170329,1,2,0,259,67,2,2,14,0
211702,1,1,0,186,30,12,12,13,0
143200,1,2,0,285,61,8,8,12,0
27792,1,2,0,102,69,5,5,10,0
176945,1,2,0,227,45,0,0,10,0
235040,1,2,0,257,32,17,9,11,0
104255,1,1,1,114,64,19,10,10,0
236610,1,2,0,106,75,8,8,10,0
163013,1,2,1,130,78,15,4,12,0
32738,1,2,1,182,64,16,10,11,1
116245,1,2,1,238,39,14,11,11,0
173774,1,2,0,214,45,9,8,11,0
149723,1,2,1,241,57,4,4,11,0
79288,0,2,0,189,52,16,11,12,0
108046,0,2,0,218,77,7,7,11,0
149208,1,2,1,53,68,20,3,11,0
6863,1,1,0,13,25,11,11,14,0
23323,1,1,0,226,60,18,11,11,1
115581,1,2,1,89,74,3,3,11,0
31978,1,2,0,237,24,3,3,10,0
150402,1,2,0,311,29,3,3,10,0
104037,1,2,1,291,33,12,12,12,0
44985,1,2,1,167,43,10,3,13,0
29493,1,2,1,151,53,6,6,10,0
120637,0,2,1,265,46,3,3,13,0
24735,0,2,1,124,68,19,10,13,0
194705,1,2,0,190,55,2,2,10,0
76488,1,2,1,224,50,4,4,10,0
118117,0,2,0,247,61,3,3,11,0
17014,1,2,1,105,28,14,5,13,0
219927,1,2,0,12,52,3,3,13,0
195007,1,2,0,260,30,17,8,13,0
28598,1,2,0,244,28,10,6,11,0
218005,1,2,1,222,49,0,0,13,1
66776,1,2,1,205,40,0,0,12,0
215043,0,2,0,189,79,13,11,10,0
27116,1,2,0,80,52,17,14,11,0
90778,1,2,0,119,24,11,5,14,0
234048,1,2,0,261,57,18,12,10,0
53404,1,2,0,272,59,9,8,10,0
104956,1,2,0,75,67,9,9,13,0
234072,0,2,0,257,30,19,12,12,0
69506,1,2,0,126,55,9,4,14,1
25217,1,2,0,94,53,13,3,12,0
221930,1,2,0,254,77,1,1,11,0
244342,1,2,1,45,43,8,8,12,1
67751,1,2,0,223,53,20,8,12,0
232855,1,2,0,110,69,1,1,11,0
216506,1,2,0,163,64,3,3,11,1
220533,1,2,0,142,58,18,7,14,0
136021,1,2,0,217,41,7,7,11,0
198874,1,2,0,290,72,18,4,12,0
69578,1,2,0,118,45,20,11,10,0
1175,1,2,0,266,42,4,4,11,0
154003,1,2,0,19,32,18,6,14,0
15290,1,2,0,249,45,3,3,11,0
196415,1,2,1,81,49,6,6,11,0
190926,1,2,0,0,78,6,3,10,0
192915,1,2,1,145,45,9,9,11,0
192677,1,2,0,119,36,16,7,12,0
161476,1,2,1,263,41,20,7,10,0
77902,1,2,0,57,79,14,13,10,1
88123,1,2,1,112,47,10,9,14,0
81945,1,2,0,182,41,15,5,13,0
87222,1,1,1,119,42,11,6,13,0
56879,1,2,0,238,72,19,4,14,0
152558,1,2,0,71,71,10,5,10,0
107579,1,2,1,230,31,0,0,11,0
116132,0,2,0,268,68,9,6,13,0
13796,1,2,1,309,74,2,2,10,0
223070,1,1,0,150,46,14,8,14,1
41543,1,2,0,60,35,1,1,12,0
203962,1,2,1,9,69,5,5,12,0
92936,1,2,0,243,30,0,0,11,0
161037,1,2,1,219,39,12,5,11,0
237424,1,1,0,315,35,2,2,10,0
129420,1,2,0,243,72,20,13,11,0
